FINAL_HP,GAME,N_TURN,N_PLAY,ENERGY,PLAY,ATTACK,VULNERABLE,DEFEND,PLAYER_HP,PLAYER_BLOCK,MONSTER_HP,MONSTER_ATTACK,MONSTER_BLOCK,MONSTER_VULNERABLE
63,468,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
63,468,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
63,468,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
63,468,3,0,3,BASH,8,2,0,63,0,19,0,6,0
63,468,3,1,1,STRIKE,6,0,0,63,0,17,0,0,2
63,468,4,0,3,STRIKE,6,0,0,63,0,8,11,5,1
63,468,4,1,2,STRIKE,6,0,0,63,0,4,11,0,1
67,469,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
67,469,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
67,469,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
67,469,2,0,3,BASH,8,2,0,70,0,34,7,5,0
67,469,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
67,469,3,0,3,BASH,8,2,0,68,0,31,0,6,1
67,469,3,1,1,STRIKE,6,0,0,68,0,25,0,0,3
67,469,4,0,3,DEFEND,0,0,5,68,0,16,11,5,2
67,469,4,1,2,DEFEND,0,0,5,68,5,16,11,5,2
67,469,4,2,1,STRIKE,6,0,0,68,10,16,11,5,2
67,469,5,0,3,STRIKE,6,0,0,67,0,12,16,0,1
67,469,5,1,2,STRIKE,6,0,0,67,0,3,16,0,1
66,470,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
66,470,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
66,470,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
66,470,2,0,3,BASH,8,2,0,70,0,34,7,5,0
66,470,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
66,470,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
66,470,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
66,470,3,2,1,STRIKE,6,0,0,68,5,27,7,0,1
66,470,4,0,3,STRIKE,6,0,0,66,0,18,0,6,0
66,470,4,1,2,STRIKE,6,0,0,66,0,18,0,0,0
66,470,4,2,1,STRIKE,6,0,0,66,0,12,0,0,0
66,470,5,0,3,STRIKE,6,0,0,66,0,6,11,5,0
66,470,5,1,2,STRIKE,6,0,0,66,0,5,11,0,0
64,471,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,471,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,471,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,471,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,471,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,471,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
64,471,3,1,2,STRIKE,6,0,0,70,5,23,11,5,1
64,471,3,2,1,STRIKE,6,0,0,70,5,19,11,0,1
64,471,4,0,3,STRIKE,6,0,0,64,0,10,0,6,0
64,471,4,1,2,STRIKE,6,0,0,64,0,10,0,0,0
64,471,4,2,1,DEFEND,0,0,5,64,0,4,0,0,0
64,471,5,0,3,BASH,8,2,0,64,0,4,20,0,0
60,472,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,472,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,472,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,472,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,472,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,472,3,0,3,STRIKE,6,0,0,60,0,11,11,5,0
60,472,3,1,2,STRIKE,6,0,0,60,0,10,11,0,0
60,472,3,2,1,STRIKE,6,0,0,60,0,4,11,0,0
60,473,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,473,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,473,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,473,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,473,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,473,3,0,3,BASH,8,2,0,60,0,11,11,5,0
60,473,3,1,1,STRIKE,6,0,0,60,0,8,11,0,2
59,474,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,474,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,474,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,474,2,0,3,BASH,8,2,0,70,0,34,0,6,0
59,474,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
59,474,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
59,474,3,1,2,STRIKE,6,0,0,70,5,23,16,0,1
59,474,3,2,1,STRIKE,6,0,0,70,5,14,16,0,1
59,474,4,0,3,STRIKE,6,0,0,59,0,5,11,5,0
59,474,4,1,2,STRIKE,6,0,0,59,0,4,11,0,0
64,475,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,475,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,475,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,475,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,475,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,475,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
64,475,3,1,2,STRIKE,6,0,0,70,5,23,11,5,1
64,475,3,2,1,STRIKE,6,0,0,70,5,19,11,0,1
64,475,4,0,3,STRIKE,6,0,0,64,0,10,0,6,0
64,475,4,1,2,STRIKE,6,0,0,64,0,10,0,0,0
64,475,4,2,1,DEFEND,0,0,5,64,0,4,0,0,0
64,475,5,0,3,BASH,8,2,0,64,0,4,20,0,0
61,476,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,476,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
61,476,1,2,1,DEFEND,0,0,5,72,10,40,12,0,0
61,476,2,0,3,STRIKE,6,0,0,72,0,40,0,6,0
61,476,2,1,2,STRIKE,6,0,0,72,0,40,0,0,0
61,476,2,2,1,STRIKE,6,0,0,72,0,34,0,0,0
61,476,3,0,3,BASH,8,2,0,72,0,28,16,0,0
61,476,3,1,1,DEFEND,0,0,5,72,0,20,16,0,2
61,476,4,0,3,STRIKE,6,0,0,61,0,20,11,5,1
61,476,4,1,2,STRIKE,6,0,0,61,0,16,11,0,1
61,476,4,2,1,STRIKE,6,0,0,61,0,7,11,0,1
64,477,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,477,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,477,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,477,2,0,3,STRIKE,6,0,0,70,0,34,7,5,0
64,477,2,1,2,STRIKE,6,0,0,70,0,33,7,0,0
64,477,2,2,1,DEFEND,0,0,5,70,0,27,7,0,0
64,477,3,0,3,STRIKE,6,0,0,68,0,27,7,5,0
64,477,3,1,2,DEFEND,0,0,5,68,0,26,7,0,0
64,477,3,2,1,STRIKE,6,0,0,68,5,26,7,0,0
64,477,4,0,3,DEFEND,0,0,5,66,0,20,12,0,0
64,477,4,1,2,STRIKE,6,0,0,66,5,20,12,0,0
64,477,4,2,1,DEFEND,0,0,5,66,5,14,12,0,0
64,477,5,0,3,STRIKE,6,0,0,64,0,14,7,5,0
64,477,5,1,2,DEFEND,0,0,5,64,0,13,7,0,0
64,477,5,2,1,DEFEND,0,0,5,64,5,13,7,0,0
64,477,6,0,3,STRIKE,6,0,0,64,0,13,0,6,0
64,477,6,1,2,STRIKE,6,0,0,64,0,13,0,0,0
64,477,6,2,1,STRIKE,6,0,0,64,0,7,0,0,0
64,477,7,0,3,BASH,8,2,0,64,0,1,11,5,0
63,478,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
63,478,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
63,478,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
63,478,2,0,3,STRIKE,6,0,0,70,0,34,0,6,0
63,478,2,1,2,STRIKE,6,0,0,70,0,34,0,0,0
63,478,2,2,1,STRIKE,6,0,0,70,0,28,0,0,0
63,478,3,0,3,DEFEND,0,0,5,70,0,22,16,0,0
63,478,3,1,2,DEFEND,0,0,5,70,5,22,16,0,0
63,478,3,2,1,STRIKE,6,0,0,70,10,22,16,0,0
63,478,4,0,3,DEFEND,0,0,5,64,0,16,11,5,0
63,478,4,1,2,DEFEND,0,0,5,64,5,16,11,5,0
63,478,4,2,1,STRIKE,6,0,0,64,10,16,11,5,0
63,478,5,0,3,STRIKE,6,0,0,63,0,15,0,6,0
63,478,5,1,2,STRIKE,6,0,0,63,0,15,0,0,0
63,478,5,2,1,STRIKE,6,0,0,63,0,9,0,0,0
63,478,6,0,3,BASH,8,2,0,63,0,3,15,5,0
64,479,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,479,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,479,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,479,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,479,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,479,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
64,479,3,1,2,STRIKE,6,0,0,70,5,23,11,5,1
64,479,3,2,1,STRIKE,6,0,0,70,5,19,11,0,1
64,479,4,0,3,STRIKE,6,0,0,64,0,10,0,6,0
64,479,4,1,2,STRIKE,6,0,0,64,0,10,0,0,0
64,479,4,2,1,DEFEND,0,0,5,64,0,4,0,0,0
64,479,5,0,3,BASH,8,2,0,64,0,4,20,0,0
65,480,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
65,480,1,1,2,STRIKE,6,0,0,72,5,40,12,0,0
65,480,1,2,1,STRIKE,6,0,0,72,5,34,12,0,0
65,480,2,0,3,BASH,8,2,0,65,0,28,0,6,0
65,480,2,1,1,STRIKE,6,0,0,65,0,26,0,0,2
65,480,3,0,3,STRIKE,6,0,0,65,0,17,16,0,1
65,480,3,1,2,STRIKE,6,0,0,65,0,8,16,0,1
52,481,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
52,481,1,1,2,BASH,8,2,0,72,5,40,12,0,0
52,481,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
52,481,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
52,481,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
52,481,3,0,3,STRIKE,6,0,0,63,0,19,0,6,0
52,481,3,1,2,DEFEND,0,0,5,63,0,19,0,0,0
52,481,3,2,1,DEFEND,0,0,5,63,5,19,0,0,0
52,481,4,0,3,STRIKE,6,0,0,63,0,19,11,5,0
52,481,4,1,2,STRIKE,6,0,0,63,0,18,11,0,0
52,481,4,2,1,STRIKE,6,0,0,63,0,12,11,0,0
52,481,5,0,3,STRIKE,6,0,0,52,0,6,11,5,0
52,481,5,1,2,STRIKE,6,0,0,52,0,5,11,0,0
58,482,1,0,3,BASH,8,2,0,72,0,40,12,0,0
58,482,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
58,482,2,0,3,STRIKE,6,0,0,60,0,23,7,5,1
58,482,2,1,2,DEFEND,0,0,5,60,0,19,7,0,1
58,482,2,2,1,STRIKE,6,0,0,60,5,19,7,0,1
58,482,3,0,3,STRIKE,6,0,0,58,0,10,12,0,0
58,482,3,1,2,STRIKE,6,0,0,58,0,4,12,0,0
54,483,1,0,3,BASH,8,2,0,72,0,40,12,0,0
54,483,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
54,483,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
54,483,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
54,483,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
54,483,3,0,3,STRIKE,6,0,0,60,0,11,11,5,0
54,483,3,1,2,STRIKE,6,0,0,60,0,10,11,0,0
54,483,3,2,1,DEFEND,0,0,5,60,0,4,11,0,0
54,483,4,0,3,BASH,8,2,0,54,0,4,0,6,0
54,483,4,1,1,STRIKE,6,0,0,54,0,2,0,0,2
59,484,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,484,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,484,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,484,2,0,3,BASH,8,2,0,70,0,34,7,5,0
59,484,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
59,484,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
59,484,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
59,484,3,2,1,STRIKE,6,0,0,68,5,27,7,0,1
59,484,4,0,3,STRIKE,6,0,0,66,0,18,12,0,0
59,484,4,1,2,STRIKE,6,0,0,66,0,12,12,0,0
59,484,4,2,1,DEFEND,0,0,5,66,0,6,12,0,0
59,484,5,0,3,BASH,8,2,0,59,0,6,7,5,0
59,484,5,1,1,STRIKE,6,0,0,59,0,3,7,0,2
67,485,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
67,485,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
67,485,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
67,485,2,0,3,BASH,8,2,0,70,0,34,7,5,0
67,485,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
67,485,3,0,3,BASH,8,2,0,68,0,31,0,6,1
67,485,3,1,1,STRIKE,6,0,0,68,0,25,0,0,3
67,485,4,0,3,DEFEND,0,0,5,68,0,16,11,5,2
67,485,4,1,2,DEFEND,0,0,5,68,5,16,11,5,2
67,485,4,2,1,STRIKE,6,0,0,68,10,16,11,5,2
67,485,5,0,3,BASH,8,2,0,67,0,12,0,6,1
67,485,5,1,1,STRIKE,6,0,0,67,0,6,0,0,3
56,486,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
56,486,1,1,2,STRIKE,6,0,0,72,5,40,12,0,0
56,486,1,2,1,STRIKE,6,0,0,72,5,34,12,0,0
56,486,2,0,3,BASH,8,2,0,65,0,28,7,5,0
56,486,2,1,1,STRIKE,6,0,0,65,0,25,7,0,2
56,486,3,0,3,STRIKE,6,0,0,58,0,16,7,5,1
56,486,3,1,2,DEFEND,0,0,5,58,0,12,7,0,1
56,486,3,2,1,STRIKE,6,0,0,58,5,12,7,0,1
56,486,4,0,3,BASH,8,2,0,56,0,3,0,6,0
56,486,4,1,1,STRIKE,6,0,0,56,0,1,0,0,2
64,487,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,487,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,487,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,487,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,487,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,487,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
64,487,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
64,487,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
64,487,4,0,3,STRIKE,6,0,0,64,0,14,0,6,0
64,487,4,1,2,STRIKE,6,0,0,64,0,14,0,0,0
64,487,4,2,1,STRIKE,6,0,0,64,0,8,0,0,0
64,487,5,0,3,BASH,8,2,0,64,0,2,15,5,0
62,488,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
62,488,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
62,488,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
62,488,2,0,3,STRIKE,6,0,0,70,0,34,7,5,0
62,488,2,1,2,DEFEND,0,0,5,70,0,33,7,0,0
62,488,2,2,1,STRIKE,6,0,0,70,5,33,7,0,0
62,488,3,0,3,BASH,8,2,0,68,0,27,0,6,0
62,488,3,1,1,STRIKE,6,0,0,68,0,25,0,0,2
62,488,4,0,3,STRIKE,6,0,0,68,0,16,11,5,1
62,488,4,1,2,STRIKE,6,0,0,68,0,12,11,0,1
62,488,4,2,1,DEFEND,0,0,5,68,0,3,11,0,1
62,488,5,0,3,BASH,8,2,0,62,0,3,0,6,0
62,488,5,1,1,STRIKE,6,0,0,62,0,1,0,0,2
68,489,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,489,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,489,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,489,2,0,3,BASH,8,2,0,70,0,34,7,5,0
68,489,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
68,489,3,0,3,STRIKE,6,0,0,68,0,31,0,6,1
68,489,3,1,2,STRIKE,6,0,0,68,0,28,0,0,1
68,489,3,2,1,STRIKE,6,0,0,68,0,19,0,0,1
68,489,4,0,3,BASH,8,2,0,68,0,10,11,5,0
68,489,4,1,1,STRIKE,6,0,0,68,0,7,11,0,2
58,490,1,0,3,BASH,8,2,0,72,0,40,12,0,0
58,490,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
58,490,2,0,3,STRIKE,6,0,0,60,0,23,7,5,1
58,490,2,1,2,DEFEND,0,0,5,60,0,19,7,0,1
58,490,2,2,1,STRIKE,6,0,0,60,5,19,7,0,1
58,490,3,0,3,STRIKE,6,0,0,58,0,10,12,0,0
58,490,3,1,2,STRIKE,6,0,0,58,0,4,12,0,0
64,491,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,491,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,491,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,491,2,0,3,STRIKE,6,0,0,70,0,34,7,5,0
64,491,2,1,2,DEFEND,0,0,5,70,0,33,7,0,0
64,491,2,2,1,STRIKE,6,0,0,70,5,33,7,0,0
64,491,3,0,3,STRIKE,6,0,0,68,0,27,7,5,0
64,491,3,1,2,STRIKE,6,0,0,68,0,26,7,0,0
64,491,3,2,1,DEFEND,0,0,5,68,0,20,7,0,0
64,491,4,0,3,DEFEND,0,0,5,66,0,20,12,0,0
64,491,4,1,2,STRIKE,6,0,0,66,5,20,12,0,0
64,491,4,2,1,DEFEND,0,0,5,66,5,14,12,0,0
64,491,5,0,3,BASH,8,2,0,64,0,14,0,6,0
64,491,5,1,1,STRIKE,6,0,0,64,0,12,0,0,2
64,491,6,0,3,DEFEND,0,0,5,64,0,3,11,5,1
64,491,6,1,2,STRIKE,6,0,0,64,5,3,11,5,1
63,492,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
63,492,1,1,2,BASH,8,2,0,72,5,40,12,0,0
63,492,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
63,492,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
63,492,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
63,492,3,0,3,BASH,8,2,0,63,0,19,0,6,0
63,492,3,1,1,STRIKE,6,0,0,63,0,17,0,0,2
63,492,4,0,3,STRIKE,6,0,0,63,0,8,16,0,1
68,493,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,493,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,493,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,493,2,0,3,BASH,8,2,0,70,0,34,7,5,0
68,493,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
68,493,3,0,3,BASH,8,2,0,68,0,31,0,6,1
68,493,3,1,1,STRIKE,6,0,0,68,0,25,0,0,3
68,493,4,0,3,STRIKE,6,0,0,68,0,16,16,0,2
68,493,4,1,2,STRIKE,6,0,0,68,0,7,16,0,2
64,494,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,494,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,494,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,494,2,0,3,STRIKE,6,0,0,70,0,34,7,5,0
64,494,2,1,2,DEFEND,0,0,5,70,0,33,7,0,0
64,494,2,2,1,STRIKE,6,0,0,70,5,33,7,0,0
64,494,3,0,3,STRIKE,6,0,0,68,0,27,7,5,0
64,494,3,1,2,DEFEND,0,0,5,68,0,26,7,0,0
64,494,3,2,1,DEFEND,0,0,5,68,5,26,7,0,0
64,494,4,0,3,DEFEND,0,0,5,68,0,26,12,0,0
64,494,4,1,2,DEFEND,0,0,5,68,5,26,12,0,0
64,494,4,2,1,STRIKE,6,0,0,68,10,26,12,0,0
64,494,5,0,3,DEFEND,0,0,5,66,0,20,7,5,0
64,494,5,1,2,STRIKE,6,0,0,66,5,20,7,5,0
64,494,5,2,1,DEFEND,0,0,5,66,5,19,7,0,0
64,494,6,0,3,DEFEND,0,0,5,66,0,19,7,5,0
64,494,6,1,2,STRIKE,6,0,0,66,5,19,7,5,0
64,494,6,2,1,STRIKE,6,0,0,66,5,18,7,0,0
64,494,7,0,3,STRIKE,6,0,0,64,0,12,12,0,0
64,494,7,1,2,STRIKE,6,0,0,64,0,6,12,0,0
64,495,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,495,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,495,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,495,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,495,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,495,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
64,495,3,1,2,STRIKE,6,0,0,70,5,23,11,5,1
64,495,3,2,1,STRIKE,6,0,0,70,5,19,11,0,1
64,495,4,0,3,STRIKE,6,0,0,64,0,10,16,0,0
64,495,4,1,2,BASH,8,2,0,64,0,4,16,0,0
59,496,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,496,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,496,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,496,2,0,3,BASH,8,2,0,70,0,34,0,6,0
59,496,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
59,496,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
59,496,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
59,496,3,2,1,DEFEND,0,0,5,70,10,23,16,0,1
59,496,4,0,3,STRIKE,6,0,0,69,0,23,0,6,0
59,496,4,1,2,STRIKE,6,0,0,69,0,23,0,0,0
59,496,4,2,1,DEFEND,0,0,5,69,0,17,0,0,0
59,496,5,0,3,DEFEND,0,0,5,69,0,17,15,5,0
59,496,5,1,2,STRIKE,6,0,0,69,5,17,15,5,0
59,496,5,2,1,STRIKE,6,0,0,69,5,16,15,0,0
59,496,6,0,3,BASH,8,2,0,59,0,10,0,6,0
59,496,6,1,1,STRIKE,6,0,0,59,0,8,0,0,2
59,497,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,497,1,1,2,BASH,8,2,0,72,5,40,12,0,0
59,497,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
59,497,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
59,497,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
59,497,3,0,3,DEFEND,0,0,5,65,0,20,11,5,0
59,497,3,1,2,DEFEND,0,0,5,65,5,20,11,5,0
59,497,3,2,1,DEFEND,0,0,5,65,10,20,11,5,0
59,497,4,0,3,BASH,8,2,0,65,0,20,11,5,0
59,497,4,1,1,DEFEND,0,0,5,65,0,17,11,0,2
59,497,5,0,3,STRIKE,6,0,0,59,0,17,0,6,1
59,497,5,1,2,STRIKE,6,0,0,59,0,14,0,0,1
59,497,5,2,1,STRIKE,6,0,0,59,0,5,0,0,1
57,498,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
57,498,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
57,498,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
57,498,2,0,3,BASH,8,2,0,70,0,34,0,6,0
57,498,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
57,498,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
57,498,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
57,498,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
57,498,4,0,3,DEFEND,0,0,5,64,0,14,11,5,0
57,498,4,1,2,DEFEND,0,0,5,64,5,14,11,5,0
57,498,4,2,1,STRIKE,6,0,0,64,10,14,11,5,0
57,498,5,0,3,DEFEND,0,0,5,63,0,13,16,0,0
57,498,5,1,2,DEFEND,0,0,5,63,5,13,16,0,0
57,498,5,2,1,STRIKE,6,0,0,63,10,13,16,0,0
57,498,6,0,3,STRIKE,6,0,0,57,0,7,0,6,0
57,498,6,1,2,BASH,8,2,0,57,0,7,0,0,0
69,499,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
69,499,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
69,499,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
69,499,2,0,3,BASH,8,2,0,70,0,34,0,6,0
69,499,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
69,499,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
69,499,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
69,499,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
69,499,4,0,3,BASH,8,2,0,69,0,19,0,6,0
69,499,4,1,1,STRIKE,6,0,0,69,0,17,0,0,2
69,499,5,0,3,STRIKE,6,0,0,69,0,8,15,5,1
69,499,5,1,2,STRIKE,6,0,0,69,0,4,15,0,1
65,500,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
65,500,1,1,2,BASH,8,2,0,72,5,40,12,0,0
65,500,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
65,500,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
65,500,2,2,1,STRIKE,6,0,0,65,0,20,0,0,1
65,500,3,0,3,BASH,8,2,0,65,0,11,11,5,0
65,500,3,1,1,STRIKE,6,0,0,65,0,8,11,0,2
68,501,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,501,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,501,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,501,2,0,3,BASH,8,2,0,70,0,34,7,5,0
68,501,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
68,501,3,0,3,BASH,8,2,0,68,0,31,0,6,1
68,501,3,1,1,STRIKE,6,0,0,68,0,25,0,0,3
68,501,4,0,3,STRIKE,6,0,0,68,0,16,16,0,2
68,501,4,1,2,STRIKE,6,0,0,68,0,7,16,0,2
69,502,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
69,502,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
69,502,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
69,502,2,0,3,BASH,8,2,0,70,0,34,0,6,0
69,502,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
69,502,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
69,502,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
69,502,3,2,1,DEFEND,0,0,5,70,10,23,16,0,1
69,502,4,0,3,STRIKE,6,0,0,69,0,23,0,6,0
69,502,4,1,2,DEFEND,0,0,5,69,0,23,0,0,0
69,502,4,2,1,STRIKE,6,0,0,69,5,23,0,0,0
69,502,5,0,3,BASH,8,2,0,69,0,17,20,0,0
69,502,5,1,1,STRIKE,6,0,0,69,0,9,20,0,2
56,503,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
56,503,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
56,503,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
56,503,2,0,3,BASH,8,2,0,70,0,34,7,5,0
56,503,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
56,503,3,0,3,STRIKE,6,0,0,68,0,31,12,0,1
56,503,3,1,2,STRIKE,6,0,0,68,0,22,12,0,1
56,503,3,2,1,STRIKE,6,0,0,68,0,13,12,0,1
56,503,4,0,3,BASH,8,2,0,56,0,4,0,6,0
